#-----------------------------------------------------------------------------
# Date d'extraction : 16/07/2019 - 07h16 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario A2
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
#                  (1 - hiver, 2 - printemps, 3 - été, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORSSWI : Intégration de Indicateur sècheresse d'humidité des sols (null)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;Saison;NORSSWI;
#-----------------------------------------------------------------------------
1992;42.303;8.6801;A2;H1;3;-0.37;
1992;42.303;8.6801;A2;H1;4;-0.96;
1993;42.2972;8.7765;A2;H1;1;-1.75;
1993;42.2972;8.7765;A2;H1;2;-0.75;
1993;42.2972;8.7765;A2;H1;3;-0.46;
1993;42.2972;8.7765;A2;H1;4;-1.11;
1994;42.2913;8.8729;A2;H1;1;-1.5;
1994;42.2913;8.8729;A2;H1;2;-0.96;
1994;42.2913;8.8729;A2;H1;3;-0.48;
1994;42.2913;8.8729;A2;H1;4;-1.01;
1995;42.2853;8.9693;A2;H1;1;-1.6;
1995;42.2853;8.9693;A2;H1;2;-1.09;
1995;42.2853;8.9693;A2;H1;3;-0.6;
1995;42.2853;8.9693;A2;H1;4;-1.12;
1996;42.2792;9.0656;A2;H1;1;-1.76;
1996;42.2792;9.0656;A2;H1;2;-0.98;
1996;42.2792;9.0656;A2;H1;3;-0.53;
1996;42.2792;9.0656;A2;H1;4;-1.16;
1997;42.273;9.162;A2;H1;1;-1.24;
1997;42.273;9.162;A2;H1;2;-0.67;
1997;42.273;9.162;A2;H1;3;-0.05;
1997;42.273;9.162;A2;H1;4;-0.73;
1998;42.2667;9.2583;A2;H1;1;-1.03;
1998;42.2667;9.2583;A2;H1;2;-0.72;
1998;42.2667;9.2583;A2;H1;3;0.04;
1998;42.2667;9.2583;A2;H1;4;-0.58;
1999;42.2604;9.3546;A2;H1;1;-0.93;
1999;42.2604;9.3546;A2;H1;2;-0.58;
1999;42.2604;9.3546;A2;H1;3;-0.05;
1999;42.2604;9.3546;A2;H1;4;-0.56;
2000;42.2539;9.4509;A2;H1;1;-1.94;
2000;42.2539;9.4509;A2;H1;2;-0.37;
2000;42.2539;9.4509;A2;H1;3;-0.36;
2000;42.2539;9.4509;A2;H1;4;-0.35;
2061;42.5616;1.5106;A2;H1;1;-0.67;
2061;42.5616;1.5106;A2;H1;2;-0.97;
2061;42.5616;1.5106;A2;H1;3;-0.6;
2061;42.5616;1.5106;A2;H1;4;-0.37;
2062;42.5623;1.6078;A2;H1;1;-0.56;
2062;42.5623;1.6078;A2;H1;2;-1.24;
2062;42.5623;1.6078;A2;H1;3;-0.64;
2062;42.5623;1.6078;A2;H1;4;-0.32;
2063;42.5629;1.7049;A2;H1;1;-0.16;
2063;42.5629;1.7049;A2;H1;2;-0.81;
2063;42.5629;1.7049;A2;H1;3;-0.53;
2063;42.5629;1.7049;A2;H1;4;-0.24;
2064;42.5634;1.8021;A2;H1;1;-0.85;
2064;42.5634;1.8021;A2;H1;2;-1.36;
2064;42.5634;1.8021;A2;H1;3;-0.85;
2064;42.5634;1.8021;A2;H1;4;-0.37;
2065;42.5639;1.8993;A2;H1;1;-0.17;
2065;42.5639;1.8993;A2;H1;2;-0.54;
2065;42.5639;1.8993;A2;H1;3;-0.58;
2065;42.5639;1.8993;A2;H1;4;-0.12;
2066;42.5642;1.9965;A2;H1;1;-0.75;
2066;42.5642;1.9965;A2;H1;2;-1.24;
2066;42.5642;1.9965;A2;H1;3;-0.82;
2066;42.5642;1.9965;A2;H1;4;-0.37;
2067;42.5645;2.0936;A2;H1;1;-1.03;
2067;42.5645;2.0936;A2;H1;2;-1.03;
2067;42.5645;2.0936;A2;H1;3;-0.82;
2067;42.5645;2.0936;A2;H1;4;-0.56;
2068;42.5647;2.1908;A2;H1;1;-0.69;
2068;42.5647;2.1908;A2;H1;2;-0.68;
2068;42.5647;2.1908;A2;H1;3;-0.6;
2068;42.5647;2.1908;A2;H1;4;-0.58;
2069;42.5648;2.288;A2;H1;1;-0.69;
2069;42.5648;2.288;A2;H1;2;-0.57;
2069;42.5648;2.288;A2;H1;3;-0.52;
2069;42.5648;2.288;A2;H1;4;-0.67;
2070;42.5648;2.3852;A2;H1;1;-0.6;
2070;42.5648;2.3852;A2;H1;2;-0.48;
2070;42.5648;2.3852;A2;H1;3;-0.41;
2070;42.5648;2.3852;A2;H1;4;-0.62;
2071;42.5647;2.4823;A2;H1;1;-0.65;
2071;42.5647;2.4823;A2;H1;2;-0.55;
2071;42.5647;2.4823;A2;H1;3;-0.48;
2071;42.5647;2.4823;A2;H1;4;-0.62;
2072;42.5645;2.5795;A2;H1;1;-0.68;
2072;42.5645;2.5795;A2;H1;2;-0.49;
2072;42.5645;2.5795;A2;H1;3;-0.69;
2072;42.5645;2.5795;A2;H1;4;-0.54;
2073;42.5642;2.6767;A2;H1;1;-0.58;
2073;42.5642;2.6767;A2;H1;2;-0.38;
2073;42.5642;2.6767;A2;H1;3;-0.61;
2073;42.5642;2.6767;A2;H1;4;-0.64;
2074;42.5639;2.7739;A2;H1;1;-0.55;
2074;42.5639;2.7739;A2;H1;2;-0.32;
2074;42.5639;2.7739;A2;H1;3;-0.62;
2074;42.5639;2.7739;A2;H1;4;-0.67;
2075;42.5634;2.8711;A2;H1;1;-0.52;
2075;42.5634;2.8711;A2;H1;2;-0.31;
2075;42.5634;2.8711;A2;H1;3;-0.42;
2075;42.5634;2.8711;A2;H1;4;-0.5;
2076;42.5629;2.9682;A2;H1;1;-0.51;
2076;42.5629;2.9682;A2;H1;2;-0.33;
2076;42.5629;2.9682;A2;H1;3;-0.39;
2076;42.5629;2.9682;A2;H1;4;-0.47;
2135;42.3746;8.6879;A2;H1;1;-0.92;
2135;42.3746;8.6879;A2;H1;2;-0.83;
2135;42.3746;8.6879;A2;H1;3;0.26;
2135;42.3746;8.6879;A2;H1;4;-0.44;
2136;42.3688;8.7844;A2;H1;1;-1.64;
2136;42.3688;8.7844;A2;H1;2;-0.44;
2136;42.3688;8.7844;A2;H1;3;-0.44;
2136;42.3688;8.7844;A2;H1;4;-1.12;
2137;42.3629;8.8809;A2;H1;1;-0.94;
2137;42.3629;8.8809;A2;H1;2;-1.77;
2137;42.3629;8.8809;A2;H1;3;-0.58;
2137;42.3629;8.8809;A2;H1;4;-1.01;
2138;42.3568;8.9774;A2;H1;1;-1.1;
2138;42.3568;8.9774;A2;H1;2;-1.38;
2138;42.3568;8.9774;A2;H1;3;-0.53;
2138;42.3568;8.9774;A2;H1;4;-1.05;
2139;42.3507;9.0739;A2;H1;1;-1.76;
2139;42.3507;9.0739;A2;H1;2;-0.82;
2139;42.3507;9.0739;A2;H1;3;-0.45;
2139;42.3507;9.0739;A2;H1;4;-1.15;
2140;42.3446;9.1704;A2;H1;1;-1.96;
2140;42.3446;9.1704;A2;H1;2;-0.8;
2140;42.3446;9.1704;A2;H1;3;-0.12;
2140;42.3446;9.1704;A2;H1;4;-0.78;
2141;42.3383;9.2668;A2;H1;1;-0.81;
2141;42.3383;9.2668;A2;H1;2;-1.02;
2141;42.3383;9.2668;A2;H1;3;-0.1;
2141;42.3383;9.2668;A2;H1;4;-0.6;
2142;42.3319;9.3632;A2;H1;1;-0.82;
2142;42.3319;9.3632;A2;H1;2;-0.77;
2142;42.3319;9.3632;A2;H1;3;-0.09;
2142;42.3319;9.3632;A2;H1;4;-0.57;
2143;42.3254;9.4596;A2;H1;1;-1.86;
2143;42.3254;9.4596;A2;H1;2;-0.37;
2143;42.3254;9.4596;A2;H1;3;-0.37;
2143;42.3254;9.4596;A2;H1;4;-0.35;
2203;42.6326;1.4123;A2;H1;1;-0.39;
2203;42.6326;1.4123;A2;H1;2;-0.2;
2203;42.6326;1.4123;A2;H1;3;-1.02;
2203;42.6326;1.4123;A2;H1;4;-0.4;
2204;42.6334;1.5096;A2;H1;1;-0.02;
2204;42.6334;1.5096;A2;H1;2;-0.54;
2204;42.6334;1.5096;A2;H1;3;-0.41;
2204;42.6334;1.5096;A2;H1;4;-0.14;
2205;42.6341;1.6069;A2;H1;1;-0.21;
2205;42.6341;1.6069;A2;H1;2;-0.22;
2205;42.6341;1.6069;A2;H1;3;-0.94;
2205;42.6341;1.6069;A2;H1;4;-0.34;
2206;42.6347;1.7042;A2;H1;1;-0.26;
2206;42.6347;1.7042;A2;H1;2;-0.78;
2206;42.6347;1.7042;A2;H1;3;-0.77;
2206;42.6347;1.7042;A2;H1;4;-0.32;
2207;42.6353;1.8014;A2;H1;1;-1.05;
2207;42.6353;1.8014;A2;H1;2;-1.37;
2207;42.6353;1.8014;A2;H1;3;-0.74;
2207;42.6353;1.8014;A2;H1;4;-0.45;
2208;42.6357;1.8987;A2;H1;1;-0.31;
2208;42.6357;1.8987;A2;H1;2;-0.98;
2208;42.6357;1.8987;A2;H1;3;-0.62;
2208;42.6357;1.8987;A2;H1;4;-0.43;
2209;42.6361;1.996;A2;H1;1;-0.47;
2209;42.6361;1.996;A2;H1;2;-1.19;
2209;42.6361;1.996;A2;H1;3;-0.72;
2209;42.6361;1.996;A2;H1;4;-0.34;
2210;42.6363;2.0933;A2;H1;1;-1.06;
2210;42.6363;2.0933;A2;H1;2;-1.05;
2210;42.6363;2.0933;A2;H1;3;-0.79;
2210;42.6363;2.0933;A2;H1;4;-0.61;
2211;42.6365;2.1906;A2;H1;1;-1.26;
2211;42.6365;2.1906;A2;H1;2;-1.91;
2211;42.6365;2.1906;A2;H1;3;-1.31;
2211;42.6365;2.1906;A2;H1;4;-0.81;
2212;42.6366;2.2879;A2;H1;1;-0.65;
2212;42.6366;2.2879;A2;H1;2;-0.54;
2212;42.6366;2.2879;A2;H1;3;-0.5;
2212;42.6366;2.2879;A2;H1;4;-0.66;
2213;42.6366;2.3852;A2;H1;1;-0.62;
2213;42.6366;2.3852;A2;H1;2;-0.49;
2213;42.6366;2.3852;A2;H1;3;-0.41;
2213;42.6366;2.3852;A2;H1;4;-0.65;
2214;42.6365;2.4825;A2;H1;1;-0.6;
2214;42.6365;2.4825;A2;H1;2;-0.35;
2214;42.6365;2.4825;A2;H1;3;-0.64;
2214;42.6365;2.4825;A2;H1;4;-0.54;
2215;42.6363;2.5798;A2;H1;1;-0.57;
2215;42.6363;2.5798;A2;H1;2;-0.37;
2215;42.6363;2.5798;A2;H1;3;-0.57;
2215;42.6363;2.5798;A2;H1;4;-0.58;
2216;42.6361;2.6771;A2;H1;1;-0.56;
2216;42.6361;2.6771;A2;H1;2;-0.37;
2216;42.6361;2.6771;A2;H1;3;-0.54;
2216;42.6361;2.6771;A2;H1;4;-0.58;
2217;42.6357;2.7744;A2;H1;1;-0.53;
2217;42.6357;2.7744;A2;H1;2;-0.38;
2217;42.6357;2.7744;A2;H1;3;-0.46;
2217;42.6357;2.7744;A2;H1;4;-0.46;
2218;42.6353;2.8717;A2;H1;1;-0.51;
2218;42.6353;2.8717;A2;H1;2;-0.3;
2218;42.6353;2.8717;A2;H1;3;-0.44;
2218;42.6353;2.8717;A2;H1;4;-0.49;
2219;42.6347;2.969;A2;H1;1;-0.52;
2219;42.6347;2.969;A2;H1;2;-0.35;
2219;42.6347;2.969;A2;H1;3;-0.38;
2219;42.6347;2.969;A2;H1;4;-0.51;
2278;42.4462;8.6957;A2;H1;1;-0.89;
2278;42.4462;8.6957;A2;H1;2;-0.78;
2278;42.4462;8.6957;A2;H1;3;0.17;
2278;42.4462;8.6957;A2;H1;4;-0.38;
2279;42.4404;8.7924;A2;H1;1;-1;
2279;42.4404;8.7924;A2;H1;2;-0.84;
2279;42.4404;8.7924;A2;H1;3;0.27;
2279;42.4404;8.7924;A2;H1;4;-0.47;
2280;42.4344;8.889;A2;H1;1;-1.38;
2280;42.4344;8.889;A2;H1;2;-1.45;
2280;42.4344;8.889;A2;H1;3;-0.75;
2280;42.4344;8.889;A2;H1;4;-1.07;
2281;42.4284;8.9856;A2;H1;1;-1.46;
2281;42.4284;8.9856;A2;H1;2;-1.17;
2281;42.4284;8.9856;A2;H1;3;-0.55;
2281;42.4284;8.9856;A2;H1;4;-1.1;
2282;42.4223;9.0822;A2;H1;1;-1.04;
2282;42.4223;9.0822;A2;H1;2;-0.75;
2282;42.4223;9.0822;A2;H1;3;-0.33;
2282;42.4223;9.0822;A2;H1;4;-1.17;
2283;42.4161;9.1788;A2;H1;1;-1.41;
2283;42.4161;9.1788;A2;H1;2;-0.72;
2283;42.4161;9.1788;A2;H1;3;-0.25;
2283;42.4161;9.1788;A2;H1;4;-0.79;
2284;42.4098;9.2753;A2;H1;1;-0.73;
2284;42.4098;9.2753;A2;H1;2;-0.72;
2284;42.4098;9.2753;A2;H1;3;0.02;
2284;42.4098;9.2753;A2;H1;4;-0.53;
2285;42.4034;9.3719;A2;H1;1;-0.91;
2285;42.4034;9.3719;A2;H1;2;-0.64;
2285;42.4034;9.3719;A2;H1;3;-0.11;
2285;42.4034;9.3719;A2;H1;4;-0.59;
2286;42.397;9.4684;A2;H1;1;-2.48;
2286;42.397;9.4684;A2;H1;2;-0.76;
2286;42.397;9.4684;A2;H1;3;-0.77;
2286;42.397;9.4684;A2;H1;4;-0.46;
2336;42.6915;0.4373;A2;H1;1;0.02;
2336;42.6915;0.4373;A2;H1;2;0.34;
2336;42.6915;0.4373;A2;H1;3;-1.52;
2336;42.6915;0.4373;A2;H1;4;-0.76;
2337;42.6932;0.5346;A2;H1;1;-0.07;
2337;42.6932;0.5346;A2;H1;2;0.38;
2337;42.6932;0.5346;A2;H1;3;-1.29;
2337;42.6932;0.5346;A2;H1;4;-0.65;
2338;42.6948;0.632;A2;H1;1;-0.55;
2338;42.6948;0.632;A2;H1;2;-1.19;
2338;42.6948;0.632;A2;H1;3;-1.24;
2338;42.6948;0.632;A2;H1;4;-0.89;
2346;42.7044;1.4111;A2;H1;1;-0.48;
2346;42.7044;1.4111;A2;H1;2;-1.2;
2346;42.7044;1.4111;A2;H1;3;-0.43;
2346;42.7044;1.4111;A2;H1;4;-0.43;
2347;42.7052;1.5086;A2;H1;1;-1;
2347;42.7052;1.5086;A2;H1;2;-1.21;
2347;42.7052;1.5086;A2;H1;3;-0.52;
2347;42.7052;1.5086;A2;H1;4;-0.41;
2348;42.706;1.606;A2;H1;1;-0.9;
2348;42.706;1.606;A2;H1;2;-1.23;
2348;42.706;1.606;A2;H1;3;-0.57;
2348;42.706;1.606;A2;H1;4;-0.41;
2349;42.7066;1.7034;A2;H1;1;-1.26;
2349;42.7066;1.7034;A2;H1;2;-1.43;
2349;42.7066;1.7034;A2;H1;3;-0.93;
2349;42.7066;1.7034;A2;H1;4;-0.53;
2350;42.7071;1.8008;A2;H1;1;-1.18;
2350;42.7071;1.8008;A2;H1;2;-1.22;
2350;42.7071;1.8008;A2;H1;3;-0.57;
2350;42.7071;1.8008;A2;H1;4;-0.55;
2351;42.7076;1.8982;A2;H1;1;-1.22;
2351;42.7076;1.8982;A2;H1;2;-1.16;
2351;42.7076;1.8982;A2;H1;3;-0.66;
2351;42.7076;1.8982;A2;H1;4;-0.55;
2352;42.7079;1.9956;A2;H1;1;-1.26;
2352;42.7079;1.9956;A2;H1;2;-1.35;
2352;42.7079;1.9956;A2;H1;3;-0.92;
2352;42.7079;1.9956;A2;H1;4;-0.5;
2353;42.7082;2.093;A2;H1;1;-1.04;
2353;42.7082;2.093;A2;H1;2;-1.22;
2353;42.7082;2.093;A2;H1;3;-0.86;
2353;42.7082;2.093;A2;H1;4;-0.79;
2354;42.7084;2.1905;A2;H1;1;-1.43;
2354;42.7084;2.1905;A2;H1;2;-1.37;
2354;42.7084;2.1905;A2;H1;3;-0.99;
2354;42.7084;2.1905;A2;H1;4;-0.83;
2355;42.7085;2.2879;A2;H1;1;-1.14;
2355;42.7085;2.2879;A2;H1;2;-1.32;
2355;42.7085;2.2879;A2;H1;3;-0.99;
2355;42.7085;2.2879;A2;H1;4;-0.75;
2356;42.7085;2.3853;A2;H1;1;-0.9;
2356;42.7085;2.3853;A2;H1;2;-0.73;
2356;42.7085;2.3853;A2;H1;3;-0.58;
2356;42.7085;2.3853;A2;H1;4;-0.67;
2357;42.7084;2.4827;A2;H1;1;-0.7;
2357;42.7084;2.4827;A2;H1;2;-0.53;
2357;42.7084;2.4827;A2;H1;3;-0.44;
2357;42.7084;2.4827;A2;H1;4;-0.64;
2358;42.7082;2.5801;A2;H1;1;-0.69;
2358;42.7082;2.5801;A2;H1;2;-0.5;
2358;42.7082;2.5801;A2;H1;3;-0.53;
2358;42.7082;2.5801;A2;H1;4;-0.76;
2359;42.7079;2.6775;A2;H1;1;-0.67;
2359;42.7079;2.6775;A2;H1;2;-0.49;
2359;42.7079;2.6775;A2;H1;3;-0.49;
2359;42.7079;2.6775;A2;H1;4;-0.72;
2360;42.7076;2.775;A2;H1;1;-0.52;
2360;42.7076;2.775;A2;H1;2;-0.37;
2360;42.7076;2.775;A2;H1;3;-0.38;
2360;42.7076;2.775;A2;H1;4;-0.42;
2361;42.7071;2.8724;A2;H1;1;-0.37;
2361;42.7071;2.8724;A2;H1;2;-0.29;
2361;42.7071;2.8724;A2;H1;3;-0.44;
2361;42.7071;2.8724;A2;H1;4;-0.41;
2362;42.7066;2.9698;A2;H1;1;-0.51;
2362;42.7066;2.9698;A2;H1;2;-0.38;
2362;42.7066;2.9698;A2;H1;3;-0.4;
2362;42.7066;2.9698;A2;H1;4;-0.49;
2421;42.5178;8.7036;A2;H1;1;-0.89;
2421;42.5178;8.7036;A2;H1;2;-0.33;
2421;42.5178;8.7036;A2;H1;3;0.36;
2421;42.5178;8.7036;A2;H1;4;-0.26;
2422;42.512;8.8003;A2;H1;1;-0.87;
2422;42.512;8.8003;A2;H1;2;-0.89;
2422;42.512;8.8003;A2;H1;3;0.2;
2422;42.512;8.8003;A2;H1;4;-0.39;
2423;42.506;8.8971;A2;H1;1;-1.06;
2423;42.506;8.8971;A2;H1;2;-0.78;
2423;42.506;8.8971;A2;H1;3;0.35;
2423;42.506;8.8971;A2;H1;4;-0.37;
2424;42.5;8.9938;A2;H1;1;-1.85;
2424;42.5;8.9938;A2;H1;2;-0.47;
2424;42.5;8.9938;A2;H1;3;-0.38;
2424;42.5;8.9938;A2;H1;4;-1.12;
2425;42.4939;9.0905;A2;H1;1;-1.25;
2425;42.4939;9.0905;A2;H1;2;-0.54;
2425;42.4939;9.0905;A2;H1;3;-0.38;
2425;42.4939;9.0905;A2;H1;4;-1.1;
2426;42.4877;9.1872;A2;H1;1;-1.93;
2426;42.4877;9.1872;A2;H1;2;-0.68;
2426;42.4877;9.1872;A2;H1;3;-0.06;
2426;42.4877;9.1872;A2;H1;4;-0.78;
2427;42.4814;9.2839;A2;H1;1;-1.6;
2427;42.4814;9.2839;A2;H1;2;-0.75;
2427;42.4814;9.2839;A2;H1;3;-0.14;
2427;42.4814;9.2839;A2;H1;4;-0.78;
2428;42.475;9.3805;A2;H1;1;-1.92;
2428;42.475;9.3805;A2;H1;2;-0.42;
2428;42.475;9.3805;A2;H1;3;-0.38;
2428;42.475;9.3805;A2;H1;4;-0.38;
2429;42.4685;9.4772;A2;H1;1;-1.58;
2429;42.4685;9.4772;A2;H1;2;-0.67;
2429;42.4685;9.4772;A2;H1;3;-0.87;
2429;42.4685;9.4772;A2;H1;4;-0.46;
2474;42.7535;-0.0524;A2;H1;1;-0.13;
2474;42.7535;-0.0524;A2;H1;2;-1.13;
2474;42.7535;-0.0524;A2;H1;3;-0.87;
2474;42.7535;-0.0524;A2;H1;4;-0.61;
2475;42.7557;0.045;A2;H1;1;-0.8;
2475;42.7557;0.045;A2;H1;2;-1.57;
2475;42.7557;0.045;A2;H1;3;-0.9;
2475;42.7557;0.045;A2;H1;4;-0.5;
2476;42.7577;0.1425;A2;H1;1;0.01;
2476;42.7577;0.1425;A2;H1;2;-0.57;
2476;42.7577;0.1425;A2;H1;3;-1.18;
2476;42.7577;0.1425;A2;H1;4;-0.67;
2477;42.7597;0.24;A2;H1;1;-0.87;
2477;42.7597;0.24;A2;H1;2;-1.31;
2477;42.7597;0.24;A2;H1;3;-1.09;
2477;42.7597;0.24;A2;H1;4;-0.52;
2478;42.7616;0.3374;A2;H1;1;-1.16;
2478;42.7616;0.3374;A2;H1;2;-1.41;
2478;42.7616;0.3374;A2;H1;3;-1.33;
2478;42.7616;0.3374;A2;H1;4;-0.51;
2479;42.7634;0.4349;A2;H1;1;-0.85;
2479;42.7634;0.4349;A2;H1;2;-1.28;
2479;42.7634;0.4349;A2;H1;3;-0.31;
2479;42.7634;0.4349;A2;H1;4;-0.47;
2480;42.765;0.5324;A2;H1;1;-1.13;
2480;42.765;0.5324;A2;H1;2;-1.44;
2480;42.765;0.5324;A2;H1;3;-1.34;
2480;42.765;0.5324;A2;H1;4;-0.85;
2481;42.7667;0.6299;A2;H1;1;-1.11;
2481;42.7667;0.6299;A2;H1;2;-1.65;
2481;42.7667;0.6299;A2;H1;3;-1.46;
2481;42.7667;0.6299;A2;H1;4;-0.97;
2484;42.7709;0.9224;A2;H1;1;-0.17;
2484;42.7709;0.9224;A2;H1;2;-0.24;
2484;42.7709;0.9224;A2;H1;3;-1.52;
2484;42.7709;0.9224;A2;H1;4;-0.57;
2486;42.7733;1.1174;A2;H1;1;-0.66;
2486;42.7733;1.1174;A2;H1;2;-1.38;
2486;42.7733;1.1174;A2;H1;3;-1.14;
2486;42.7733;1.1174;A2;H1;4;-0.55;
2487;42.7744;1.2149;A2;H1;1;-0.99;
2487;42.7744;1.2149;A2;H1;2;-1.05;
2487;42.7744;1.2149;A2;H1;3;-0.97;
2487;42.7744;1.2149;A2;H1;4;-0.62;
2488;42.7754;1.3125;A2;H1;1;-0.98;
2488;42.7754;1.3125;A2;H1;2;-1.1;
2488;42.7754;1.3125;A2;H1;3;-0.91;
2488;42.7754;1.3125;A2;H1;4;-0.64;
2489;42.7763;1.41;A2;H1;1;-1.07;
2489;42.7763;1.41;A2;H1;2;-1.11;
2489;42.7763;1.41;A2;H1;3;-1.12;
2489;42.7763;1.41;A2;H1;4;-0.58;
2490;42.7771;1.5075;A2;H1;1;-1.2;
2490;42.7771;1.5075;A2;H1;2;-1.31;
2490;42.7771;1.5075;A2;H1;3;-0.58;
2490;42.7771;1.5075;A2;H1;4;-0.54;
2491;42.7778;1.6051;A2;H1;1;-1.09;
2491;42.7778;1.6051;A2;H1;2;-1.23;
2491;42.7778;1.6051;A2;H1;3;-0.65;
2491;42.7778;1.6051;A2;H1;4;-0.58;
2492;42.7784;1.7026;A2;H1;1;-1.04;
2492;42.7784;1.7026;A2;H1;2;-1.17;
2492;42.7784;1.7026;A2;H1;3;-0.67;
2492;42.7784;1.7026;A2;H1;4;-0.59;
2493;42.779;1.8001;A2;H1;1;-1.17;
2493;42.779;1.8001;A2;H1;2;-1.26;
2493;42.779;1.8001;A2;H1;3;-0.7;
2493;42.779;1.8001;A2;H1;4;-0.51;
2494;42.7794;1.8977;A2;H1;1;-1.2;
2494;42.7794;1.8977;A2;H1;2;-1.35;
2494;42.7794;1.8977;A2;H1;3;-0.75;
2494;42.7794;1.8977;A2;H1;4;-0.54;
2495;42.7798;1.9952;A2;H1;1;-1.18;
2495;42.7798;1.9952;A2;H1;2;-1.2;
2495;42.7798;1.9952;A2;H1;3;-1.05;
2495;42.7798;1.9952;A2;H1;4;-0.89;
2496;42.78;2.0927;A2;H1;1;-1.12;
2496;42.78;2.0927;A2;H1;2;-1.12;
2496;42.78;2.0927;A2;H1;3;-1.1;
2496;42.78;2.0927;A2;H1;4;-0.94;
2497;42.7802;2.1903;A2;H1;1;-1.08;
2497;42.7802;2.1903;A2;H1;2;-1.08;
2497;42.7802;2.1903;A2;H1;3;-1.17;
2497;42.7802;2.1903;A2;H1;4;-1.06;
2498;42.7803;2.2878;A2;H1;1;-1.16;
2498;42.7803;2.2878;A2;H1;2;-1.09;
2498;42.7803;2.2878;A2;H1;3;-1;
2498;42.7803;2.2878;A2;H1;4;-0.96;
2499;42.7803;2.3854;A2;H1;1;-0.75;
2499;42.7803;2.3854;A2;H1;2;-0.54;
2499;42.7803;2.3854;A2;H1;3;-0.56;
2499;42.7803;2.3854;A2;H1;4;-0.85;
2500;42.7802;2.4829;A2;H1;1;-0.66;
2500;42.7802;2.4829;A2;H1;2;-0.48;
2500;42.7802;2.4829;A2;H1;3;-0.49;
2500;42.7802;2.4829;A2;H1;4;-0.76;
2501;42.78;2.5804;A2;H1;1;-0.62;
2501;42.78;2.5804;A2;H1;2;-0.46;
2501;42.78;2.5804;A2;H1;3;-0.46;
2501;42.78;2.5804;A2;H1;4;-0.73;
2502;42.7798;2.678;A2;H1;1;-0.68;
2502;42.7798;2.678;A2;H1;2;-0.47;
2502;42.7798;2.678;A2;H1;3;-0.52;
2502;42.7798;2.678;A2;H1;4;-0.8;
2503;42.7794;2.7755;A2;H1;1;-0.5;
2503;42.7794;2.7755;A2;H1;2;-0.3;
2503;42.7794;2.7755;A2;H1;3;-0.46;
2503;42.7794;2.7755;A2;H1;4;-0.46;
2504;42.779;2.873;A2;H1;1;-0.46;
2504;42.779;2.873;A2;H1;2;-0.28;
2504;42.779;2.873;A2;H1;3;-0.4;
2504;42.779;2.873;A2;H1;4;-0.42;
2505;42.7784;2.9706;A2;H1;1;-0.53;
2505;42.7784;2.9706;A2;H1;2;-0.42;
2505;42.7784;2.9706;A2;H1;3;-0.45;
2505;42.7784;2.9706;A2;H1;4;-0.46;
2565;42.5835;8.8083;A2;H1;1;-0.88;
2565;42.5835;8.8083;A2;H1;2;-1.01;
2565;42.5835;8.8083;A2;H1;3;0.3;
2565;42.5835;8.8083;A2;H1;4;-0.41;
2566;42.5776;8.9052;A2;H1;1;-0.88;
2566;42.5776;8.9052;A2;H1;2;-1.23;
2566;42.5776;8.9052;A2;H1;3;0.08;
2566;42.5776;8.9052;A2;H1;4;-0.51;
2567;42.5716;9.002;A2;H1;1;-1.06;
2567;42.5716;9.002;A2;H1;2;-0.75;
2567;42.5716;9.002;A2;H1;3;0.27;
2567;42.5716;9.002;A2;H1;4;-0.54;
2568;42.5654;9.0989;A2;H1;1;-1.1;
2568;42.5654;9.0989;A2;H1;2;-0.67;
2568;42.5654;9.0989;A2;H1;3;0.39;
2568;42.5654;9.0989;A2;H1;4;-0.62;
2569;42.5592;9.1957;A2;H1;1;-1.27;
2569;42.5592;9.1957;A2;H1;2;-0.84;
2569;42.5592;9.1957;A2;H1;3;0.38;
2569;42.5592;9.1957;A2;H1;4;-0.55;
2570;42.5529;9.2925;A2;H1;1;-1.53;
2570;42.5529;9.2925;A2;H1;2;-0.66;
2570;42.5529;9.2925;A2;H1;3;0.12;
2570;42.5529;9.2925;A2;H1;4;-0.91;
2571;42.5465;9.3892;A2;H1;1;-1.98;
2571;42.5465;9.3892;A2;H1;2;-0.39;
2571;42.5465;9.3892;A2;H1;3;-0.34;
2571;42.5465;9.3892;A2;H1;4;-0.37;
2572;42.54;9.486;A2;H1;1;-2.15;
2572;42.54;9.486;A2;H1;2;-0.59;
2572;42.54;9.486;A2;H1;3;-0.36;
2572;42.54;9.486;A2;H1;4;-0.36;
2612;42.8133;-0.5431;A2;H1;1;-0.89;
2612;42.8133;-0.5431;A2;H1;2;-1.05;
2612;42.8133;-0.5431;A2;H1;3;-0.65;
2612;42.8133;-0.5431;A2;H1;4;-0.41;
2613;42.8159;-0.4456;A2;H1;1;-0.09;
2613;42.8159;-0.4456;A2;H1;2;-1.02;
2613;42.8159;-0.4456;A2;H1;3;-0.8;
